Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Monty Mole	4	0.572%	12	17	17.9265734	19	20	1.9355508	80	107	116.6503497	126	150	13.612396	42	71	83.1888112	93	150	18.211635	3	6	8.020979	10	15	2.2593041	1.7867133	
Monty Mole	3	4.194%	9	15	16.6940831	19	20	2.6625885	64	95.0225	104.6075346	114	152	13.6612746	33	71.415	84.4287077	95	167	19.0458823	1	6	7.8302337	9	14	2.2030416	1.8621841	
Monty Mole	2	19.206%	6	12	14.5357083	18	20	3.7136493	50	83	92.0991357	101.1549745	139	13.2562188	22	72	85.6652088	96.274924	191	20.1852729	0	6	7.260856	9	14	2.18735	2.0479017	
Monty Mole	1	41.79%	3	6	10.1155378	14	20	4.8647411	34	71.3011951	79.8019143	88	121	12.0612283	26	72.7043871	86.1282125	97.4242815	210	20.2864194	0	5	6.5350084	8	15	2.1055896	2.2993539	
Normal Dice	0	26.45%	1	1	1	1	1	0	39	65	70.1648393	75	99	7.5580408	14	75	89.5101701	101.8780293	221	21.2481333	0	4	5.8204915	7	13	2.0419763	2.5333081	
Normal Dice	4	0.738%	11	16	17.7777778	19	20	1.990341	81	109	118.5528455	129	157	14.0304759	31	65	78.8536585	90	149	19.5865183	1	6	7.6612466	9	15	2.3700113	1.9078591	
Normal Dice	3	5.19%	8	15	16.6089744	19	20	2.6829673	61	99	107.4400771	116.0133136	151	12.8909078	27	69.9245562	82.9495183	93.7825444	200	19.6191522	1	6	7.7001927	9	16	2.2680447	1.9287091	
Normal Dice	2	21.798%	6	11	14.3437928	18	20	3.8168739	53	86.9061834	95.2577301	104	138	12.4687739	25	71.7824934	85.0083494	96.187373	209	20.0993866	0	6	7.3034223	9	16	2.2127752	2.0296357	
Normal Dice	1	45.824%	3	5	9.7313664	13.2109013	20	4.8473115	38	75.3735955	83.298228	91	125	11.0394623	22	73.7464318	87.3365049	98.9328449	203	20.2413354	0	5	6.6920828	8	16	2.1267722	2.2275227	
Peach	0	19.56%	1	1	1	1	1	0	34	60	66.2924335	72	96	8.990859	14	53.9614035	67.8621677	79.0333238	193	19.9795146	0	4	5.6676892	7	13	2.0162426	2.7122699	
Peach	4	0.802%	12	17	18.0947631	20	20	1.8200867	75	106	115.4189526	125	166	14.1590199	36	64	76.9351621	88	141	18.8228594	1	6	7.5386534	9	14	2.3164009	1.9750623	
Peach	3	5.416%	9	15	16.6175619	19	20	2.6002128	63	96	104.7186115	114	150	13.2894376	30	66	79.3223781	90	197	19.4452567	1	6	7.4634417	9	16	2.262776	2.0339734	
Peach	2	24.382%	6	11	14.0894118	17	20	3.7314569	47	85	93.92314	103	136	12.7060718	25	68.3154681	81.71602	92.6888889	211	19.7663758	0	6	7.1346075	9	16	2.2202953	2.1314084	
Peach	1	49.84%	3	5	9.1108901	13	20	4.8339648	39	72.1915464	80.8506421	89.307672	121	11.9493347	19	65	79.0107544	90.7195748	206	20.2415818	0	5	6.2412921	8	15	2.1058669	2.4725923	
Pom Pom	0	20.678%	1	1	1	1	1	0	32	64.0557692	71.3208241	79	112	10.6082308	0	47.0416667	66.080472	83.0179098	220	25.7849721	0	4	5.2605668	7	13	2.0311443	2.8019151	
Pom Pom	4	0.492%	12	17	18.4715447	20	20	1.7052058	68	98	110.4593496	121	163	16.5248142	25	67	80.7886179	94	155	21.0466968	1	6	8.1829268	10	15	2.3276076	1.796748	
Pom Pom	3	5.214%	8	16	17.2607781	19	20	2.3851084	56	88.0547337	98.4744918	107.4792899	150	14.8011244	25	69	82.1384733	93.0399408	175	20.3754085	1	6	7.9129267	9	16	2.2237028	1.7924818	
Pom Pom	2	30.144%	5	12	14.8601953	18	20	3.3638297	48	79	88.2074045	96.369144	166	13.2261825	11	68	82.1363455	94	207	21.2175986	0	6	7.2431661	9	16	2.1882266	2.0308519	
Pom Pom	1	43.472%	3	7	10.4433322	13	20	4.0535108	35	70.6566019	78.2179794	85.8699922	132	11.3884171	7	61.7409704	77.9322322	92.2789869	200	23.7179216	0	5	6.3139952	8	14	2.1823815	2.3718715	
Rosalina	0	41.548%	1	1	1	1	1	0	14	46.9238782	55.1901897	63	106	12.2762982	18	64.9589506	78.1949552	88.8279412	195	19.6141641	0	3.2396341	4.8488495	6	14	1.9877039	2.9387696	
Rosalina	4	0.5%	11	17	18.228	20	20	1.9015825	71	98	108.62	121	156	16.8768362	32	72	86.312	99	191	22.2550366	2	7	8.04	10	16	2.3508296	1.82	
Rosalina	3	3.948%	7	15	16.8098022	19	20	2.5963923	48	85	96.4341439	107.3703704	152	16.7184344	33	74	87.2776089	98.4444444	179	19.6481444	2	6	7.6453901	9	15	2.1805269	1.9138804	
Rosalina	2	18.848%	5	12	14.6331559	18	20	3.6956161	26	71.2170093	82.712118	93.8372213	142	16.4464131	29	74.4833712	88.7203947	100.4126984	201	20.5929769	0	5	6.9669992	8	16	2.1753738	2.1459041	
Rosalina	1	35.156%	3	6	10.47119	14	20	4.8898083	18	58.641604	69.0812948	79	137	14.9481198	22	73	87.989191	100.6648936	222	21.8042992	0	4.8071825	5.9145523	7	14	2.1101974	2.5270224	
Shy Guy	0	25.322%	1	1	1	1	1	0	32	60	65.8639918	72	80	7.1804007	19	41	53.342548	61.9375521	152	16.9638906	0	4	5.1927178	6	12	1.72297	2.9215702	
Shy Guy	4	0.146%	16	18	18.9178082	20	20	1.1557293	77	101	107.3287671	114	132	10.2128777	35	60	71.1917808	83	100	14.7477953	4	5	6.8356164	8	12	1.7751226	2.4794521	
Shy Guy	3	1.912%	12	16	17.6588921	19	20	1.9560951	69	94	100.6443515	107	124	9.5254053	27	62	74.2876569	83	164	17.914835	1	5	6.5732218	8	14	2.1360314	2.4947699	
Shy Guy	2	15.564%	10	13	15.6674611	18	20	3.0468602	50	84.0663265	91.2540478	99	120	10.5275565	27	66.3290816	78.5832691	88.6307143	194	18.6307142	0	5	6.7135698	8	16	2.1309768	2.3721408	
Shy Guy	1	57.056%	6	7	10.9560245	15	20	4.6638748	44	71	78.9228828	87	106	10.74218	24	58.5760607	72.630889	84.2279604	202	20.1077747	0	4	5.8814148	7	15	2.1368773	2.6636287	
Waluigi	0	43.68%	1	1	1	1	1	0	29	62.5800416	69.984478	77.2491182	112	11.0140971	13	61.71512	75.5105311	86.8143748	214	20.176392	0	4	5.1036172	6.5726443	14	2.0916995	2.8878205	
Waluigi	4	0.534%	11	17	17.7977528	19	20	1.9090546	77	110	119.8838951	130	158	14.4493693	29	62	74.8164794	85	136	18.7967652	0	5	6.8277154	8	14	2.3143219	2.2397004	
Waluigi	3	3.516%	9	15	16.76	19	20	2.6693838	60	97	106.5705347	116.484375	169	14.8197504	22	64	76.2673493	87	161	19.1122418	1	5	6.7827076	8	14	2.2665137	2.21843	
Waluigi	2	15.692%	6	12	14.5909229	18	20	3.7335279	46	84.7921109	94.790339	105	153	14.7968059	19	65	78.949401	90	203	20.0049347	0	5	6.5528932	8	15	2.2809753	2.3357125	
Waluigi	1	36.578%	3	6	10.4041903	14.0385375	20	4.9611542	35	73	82.2287167	91.0956376	130	13.4474233	14	66	80.1112691	91.8992136	189	20.3595256	0	4.0418207	5.9473454	7	15	2.1849811	2.5576576	
Wario	0	8.49%	1	1	1	1	1	0	30	66.1701323	77.0190813	84	114	12.3306188	19	47	56.3269729	63.0425331	164	14.3506661	0	3	3.8581861	5	12	1.6802482	3.409894	
Wario	4	2.14%	11	16	17.4205607	19	20	2.2972449	78	123	134.5158879	146	190	16.7730099	19	60	73.6429907	85	149	19.1110777	1	5	6.6962617	8	14	2.3137713	2.2878505	
Wario	3	10.62%	8	14	15.9984326	19	20	2.9913665	60	111.8986175	122.845951	134	173	16.8264767	23	65	78.2967985	89	188	19.5910653	0	5	6.8517891	8	15	2.3705808	2.1966102	
Wario	2	34.518%	6	9.8653764	12.922924	16	20	3.9483507	42	103	113.2255055	124	163	15.8085193	12	65	78.8330147	90.376462	191	19.9654588	0	5	6.5760473	8	16	2.3654834	2.3104467	
Wario	1	44.232%	3	3	4.7663862	6	20	1.8886493	40	93	102.2720203	112.1686823	149	14.3621284	18	73	86.5277175	97.657213	192	20.0667497	0	5	6.3260988	8	15	2.3956441	2.3455869	
Yoshi	0	42.38%	1	1	1	1	1	0	25	56.9145755	63.6611137	70.8883167	107	10.5855009	12	62	76.4037754	88.9534824	199	21.2415259	0	4	5.3933459	7	13	2.0298209	2.747428	
Yoshi	4	0.428%	12	16	17.8504673	20	20	1.9967438	75	103	113.0607477	124	154	14.8774135	24	63	75.1074766	86	147	19.6925585	1	6	7.5841121	9	16	2.3679973	1.9719626	
Yoshi	3	3.9%	9	15	16.9020333	19	20	2.6119333	49	89	99.3117949	110	145	14.9246385	18	64.8888889	77.9461538	89.0740741	184	19.5027591	0	6	7.3538462	9	16	2.2649895	2.0415385	
Yoshi	2	17.664%	6	12	14.764096	18	20	3.6455605	41	77	87.1722147	97	135	14.285461	14	65	79.5969203	91.3902439	207	20.7345713	0	5	6.8088768	8	15	2.2111528	2.2079937	
Yoshi	1	35.628%	3	6	10.5522041	14.013617	20	4.8325662	26	66	75.006624	84	122	13.1723708	16	65.3731644	80.1351746	92.9154351	207	21.4973197	0	5	6.0962726	7.5421245	15	2.0995476	2.4626698	
