Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Waluigi	2	28.152%	3	9	12.7248786	16.096201	20	4.4714035	46	85.6630631	96.2782751	107	153	15.681155	13	42.9399336	58.2552572	70	183	21.4017111	0	2	3.0176186	4	10	1.6643127	2.5635124	
Waluigi	1	29.762%	2	4	8.588485	12	20	5.1027457	29	73	82.6707883	92	130	13.8074692	9	43	58.6146092	70.2875024	168	21.083746	0	1	2.5167663	3	9	1.5006677	2.8051206	
Wario	0	10.254%	1	1	1	1	1	0	30	66	76.2047981	84	114	13.0028651	7	37	53.0503218	65.6168252	162	22.1321149	0	1	1.7366881	3	8	1.3459899	3.174371	
Wario	4	16.95%	5	13	15.220885	18	20	3.7043306	77	136	150.6633628	166	215	21.1855814	8	41.5387755	56.939351	69	164	21.4720476	0	4	4.8646608	6	13	1.9088913	1.7483186	
Wario	3	21.594%	4	9	12.9595268	17	20	4.6056868	64	117	130.1245716	143.8100679	195	19.5486333	6	43.3201493	58.7628971	70.7940421	163	21.3098033	0	3	4.1570807	5	12	1.8561691	2.0333426	
Wario	2	27.79%	3	5	9.901408	14	20	5.2231236	52	102.994186	115.1438647	128	169	18.3398359	9	44	59.7472472	71.9129032	196	21.733709	0	2	3.5537963	5	12	1.7910966	2.3086002	
Wario	1	23.412%	1	1	4.0271656	5.1189908	20	4.8815303	31	88.835014	99.8158209	112	150	16.655777	6	45	60.5082863	72.8582375	189	21.8856426	0	2	2.8853579	4	10	1.6252364	2.6063557	
Yoshi	0	17.974%	1	1	1	1	1	0	25	55	62.3051074	69.7198514	99	10.6607633	13	39	51.5720485	61.0695489	158	17.6185365	0	1	2.0745521	3	9	1.3188658	3.0041171	
Yoshi	4	8.33%	6	15	16.4744298	19	20	2.9850579	57	106.3763285	119.44994	132.1888889	187	18.7872835	10	37	49.1493397	58.8589372	175	17.3241472	0	3	4.1219688	5	10	1.7861707	2.0547419	
Yoshi	3	15.926%	4	12.7239422	15.0966359	18	20	3.6407202	45	91	102.9623258	114.6907468	164	16.7296229	12	39.0188652	51.6952154	61.3874362	145	17.6058086	0	2	3.515886	5	10	1.7335633	2.3206078	
Yoshi	2	27.922%	3	9	12.7081912	16	20	4.448975	36	79	89.6338371	100	147	15.5314704	12	40	52.7714347	62.3682049	152	17.9343238	0	2	2.857675	4	11	1.5877774	2.6316166	
Yoshi	1	29.848%	2	4	8.6358472	12	20	5.0737289	32	66	75.7268159	85	126	13.5989362	12	41	53.2024926	63	159	17.7556565	0	1	2.4012329	3	8	1.442534	2.8577459	
